match_id,event_uuid,x,y,is_teammate,is_keeper,is_actor,period,minute,second,player_id,player_name,jersey_number,team_name
3904629,7cb846aa-124a-401b-8148-98d911970fcd,42.655517188027204,65.59367150596785,True,False,False,1,0,5,,,,
3904629,7cb846aa-124a-401b-8148-98d911970fcd,49.51556197699786,47.89908009650114,True,False,False,1,0,5,,,,
3904629,7cb846aa-124a-401b-8148-98d911970fcd,50.14428331635497,60.224380402596346,False,False,False,1,0,5,,,,
3904629,7cb846aa-124a-401b-8148-98d911970fcd,52.34877464220287,31.397912824902384,True,False,False,1,0,5,,,,
3904629,7cb846aa-124a-401b-8148-98d911970fcd,62.17666649833769,59.21919358330636,True,False,False,1,0,5,,,,
3904629,0f02d842-1123-475e-9d65-0aaa3a888a1b,22.318577175033433,29.465644377029037,True,False,False,1,0,7,,,,
3904629,0f02d842-1123-475e-9d65-0aaa3a888a1b,22.3992867397034,11.092865496574113,True,False,False,1,0,7,,,,
3904629,0f02d842-1123-475e-9d65-0aaa3a888a1b,26.200000762939453,20.799999237060547,True,False,True,1,0,7,31534.0,Ella Toone,10.0,England Women's
3904629,0f02d842-1123-475e-9d65-0aaa3a888a1b,26.640234932927484,19.711667330250858,False,False,False,1,0,7,,,,
3904629,0f02d842-1123-475e-9d65-0aaa3a888a1b,27.591308206172375,42.74644724498117,True,False,False,1,0,7,,,,
3904629,0f02d842-1123-475e-9d65-0aaa3a888a1b,31.2319401197404,19.493013999977375,False,False,False,1,0,7,,,,
3904629,0f02d842-1123-475e-9d65-0aaa3a888a1b,33.40981581687509,4.653044919994514,False,False,False,1,0,7,,,,
3904629,0f02d842-1123-475e-9d65-0aaa3a888a1b,33.86222645024711,29.10927294767885,True,False,False,1,0,7,,,,
3904629,0f02d842-1123-475e-9d65-0aaa3a888a1b,37.394219731563624,19.278537595933322,True,False,False,1,0,7,,,,
3904629,0f02d842-1123-475e-9d65-0aaa3a888a1b,37.78759230128044,30.860947989387817,False,False,False,1,0,7,,,,
3904629,0f02d842-1123-475e-9d65-0aaa3a888a1b,41.67198647440051,13.412175196283815,True,False,False,1,0,7,,,,
3904629,0f02d842-1123-475e-9d65-0aaa3a888a1b,44.72063067585694,42.51723368776901,True,False,False,1,0,7,,,,
3904629,0f02d842-1123-475e-9d65-0aaa3a888a1b,46.396752983707,18.53890447005373,False,False,False,1,0,7,,,,
3904629,a061feb1-95d4-4013-af5b-ebf35e4f72a2,22.318577175033433,29.465644377029037,True,False,False,1,0,7,,,,
3904629,a061feb1-95d4-4013-af5b-ebf35e4f72a2,22.3992867397034,11.092865496574113,True,False,False,1,0,7,,,,
3904629,a061feb1-95d4-4013-af5b-ebf35e4f72a2,26.200000762939453,20.799999237060547,True,False,True,1,0,7,8382.0,Clare Elizabeth Polkinghorne,4.0,Australia Women's
3904629,a061feb1-95d4-4013-af5b-ebf35e4f72a2,26.640234932927484,19.711667330250858,False,False,False,1,0,7,,,,
3904629,a061feb1-95d4-4013-af5b-ebf35e4f72a2,27.591308206172375,42.74644724498117,True,False,False,1,0,7,,,,
3904629,a061feb1-95d4-4013-af5b-ebf35e4f72a2,31.2319401197404,19.493013999977375,False,False,False,1,0,7,,,,
3904629,a061feb1-95d4-4013-af5b-ebf35e4f72a2,33.40981581687509,4.653044919994514,False,False,False,1,0,7,,,,
3904629,a061feb1-95d4-4013-af5b-ebf35e4f72a2,33.86222645024711,29.10927294767885,True,False,False,1,0,7,,,,
3904629,a061feb1-95d4-4013-af5b-ebf35e4f72a2,37.394219731563624,19.278537595933322,True,False,False,1,0,7,,,,
3904629,a061feb1-95d4-4013-af5b-ebf35e4f72a2,37.78759230128044,30.860947989387817,False,False,False,1,0,7,,,,
3904629,a061feb1-95d4-4013-af5b-ebf35e4f72a2,41.67198647440051,13.412175196283815,True,False,False,1,0,7,,,,
3904629,a061feb1-95d4-4013-af5b-ebf35e4f72a2,44.72063067585694,42.51723368776901,True,False,False,1,0,7,,,,
3904629,a061feb1-95d4-4013-af5b-ebf35e4f72a2,46.396752983707,18.53890447005373,False,False,False,1,0,7,,,,
3904629,11a58574-6557-48c6-9a5b-9f164929a180,80.9000015258789,60.099998474121094,True,False,True,1,0,8,5095.0,Ellie Madison Carpenter,21.0,Australia Women's
3904629,11a58574-6557-48c6-9a5b-9f164929a180,82.46379253189725,39.26807785282056,False,False,False,1,0,8,,,,
3904629,11a58574-6557-48c6-9a5b-9f164929a180,82.86482761181912,66.5301130753532,False,False,False,1,0,8,,,,
3904629,11a58574-6557-48c6-9a5b-9f164929a180,88.05226347532218,60.83549897665551,False,False,False,1,0,8,,,,
3904629,11a58574-6557-48c6-9a5b-9f164929a180,88.34705261831685,71.21541385245042,True,False,False,1,0,8,,,,
3904629,11a58574-6557-48c6-9a5b-9f164929a180,89.09224293333219,51.50871898470789,True,False,False,1,0,8,,,,
3904629,11a58574-6557-48c6-9a5b-9f164929a180,91.58651030068951,53.099483421976565,False,False,False,1,0,8,,,,
3904629,11a58574-6557-48c6-9a5b-9f164929a180,93.48694117200468,58.980942722542615,True,False,False,1,0,8,,,,
3904629,11a58574-6557-48c6-9a5b-9f164929a180,98.63671315108449,57.567932339349966,False,False,False,1,0,8,,,,
3904629,11a58574-6557-48c6-9a5b-9f164929a180,102.43968891630932,61.55334871370887,True,False,False,1,0,8,,,,
3904629,11a58574-6557-48c6-9a5b-9f164929a180,105.96809954027225,69.29981931888587,False,False,False,1,0,8,,,,
3904629,bf975e23-eb03-4034-bac1-d8f10842dcae,80.9000015258789,60.099998474121094,True,False,True,1,0,8,4643.0,Georgia Stanway,8.0,England Women's
3904629,bf975e23-eb03-4034-bac1-d8f10842dcae,82.46379253189725,39.26807785282056,False,False,False,1,0,8,,,,
3904629,bf975e23-eb03-4034-bac1-d8f10842dcae,82.86482761181912,66.5301130753532,False,False,False,1,0,8,,,,
3904629,bf975e23-eb03-4034-bac1-d8f10842dcae,88.05226347532218,60.83549897665551,False,False,False,1,0,8,,,,
3904629,bf975e23-eb03-4034-bac1-d8f10842dcae,88.34705261831685,71.21541385245042,True,False,False,1,0,8,,,,
3904629,bf975e23-eb03-4034-bac1-d8f10842dcae,89.09224293333219,51.50871898470789,True,False,False,1,0,8,,,,
3904629,bf975e23-eb03-4034-bac1-d8f10842dcae,91.58651030068951,53.099483421976565,False,False,False,1,0,8,,,,
3904629,bf975e23-eb03-4034-bac1-d8f10842dcae,93.48694117200468,58.980942722542615,True,False,False,1,0,8,,,,
3904629,bf975e23-eb03-4034-bac1-d8f10842dcae,98.63671315108449,57.567932339349966,False,False,False,1,0,8,,,,
3904629,bf975e23-eb03-4034-bac1-d8f10842dcae,102.43968891630932,61.55334871370887,True,False,False,1,0,8,,,,
3904629,bf975e23-eb03-4034-bac1-d8f10842dcae,105.96809954027225,69.29981931888587,False,False,False,1,0,8,,,,
3904629,3bdaf03c-d20d-46a3-9b4c-e70c3b49b46b,80.9000015258789,60.099998474121094,True,False,True,1,0,8,4643.0,Georgia Stanway,8.0,England Women's
3904629,3bdaf03c-d20d-46a3-9b4c-e70c3b49b46b,82.46379253189725,39.26807785282056,False,False,False,1,0,8,,,,
3904629,3bdaf03c-d20d-46a3-9b4c-e70c3b49b46b,82.86482761181912,66.5301130753532,False,False,False,1,0,8,,,,
3904629,3bdaf03c-d20d-46a3-9b4c-e70c3b49b46b,88.05226347532218,60.83549897665551,False,False,False,1,0,8,,,,
3904629,3bdaf03c-d20d-46a3-9b4c-e70c3b49b46b,88.34705261831685,71.21541385245042,True,False,False,1,0,8,,,,
3904629,3bdaf03c-d20d-46a3-9b4c-e70c3b49b46b,89.09224293333219,51.50871898470789,True,False,False,1,0,8,,,,
3904629,3bdaf03c-d20d-46a3-9b4c-e70c3b49b46b,91.58651030068951,53.099483421976565,False,False,False,1,0,8,,,,
3904629,3bdaf03c-d20d-46a3-9b4c-e70c3b49b46b,93.48694117200468,58.980942722542615,True,False,False,1,0,8,,,,
3904629,3bdaf03c-d20d-46a3-9b4c-e70c3b49b46b,98.63671315108449,57.567932339349966,False,False,False,1,0,8,,,,
3904629,3bdaf03c-d20d-46a3-9b4c-e70c3b49b46b,102.43968891630932,61.55334871370887,True,False,False,1,0,8,,,,
3904629,3bdaf03c-d20d-46a3-9b4c-e70c3b49b46b,105.96809954027225,69.29981931888587,False,False,False,1,0,8,,,,
3904629,9d67b40f-0d6c-441e-ba99-b5670f0dcd33,20.39201813020903,12.798187683443263,True,False,False,1,0,9,,,,
3904629,9d67b40f-0d6c-441e-ba99-b5670f0dcd33,20.93414885177058,21.690361631745816,False,False,False,1,0,9,,,,
3904629,9d67b40f-0d6c-441e-ba99-b5670f0dcd33,24.485064239487805,25.14666200398795,True,False,False,1,0,9,,,,
3904629,9d67b40f-0d6c-441e-ba99-b5670f0dcd33,31.172100498224594,22.61732958031186,False,False,False,1,0,9,,,,
3904629,9d67b40f-0d6c-441e-ba99-b5670f0dcd33,32.95337827421178,28.960058114659013,True,False,False,1,0,9,,,,
3904629,9d67b40f-0d6c-441e-ba99-b5670f0dcd33,35.85980445466922,31.098207929161934,False,False,False,1,0,9,,,,
3904629,9d67b40f-0d6c-441e-ba99-b5670f0dcd33,35.972076686691,10.652178537581602,False,False,False,1,0,9,,,,
3904629,9d67b40f-0d6c-441e-ba99-b5670f0dcd33,38.20000076293945,21.399999618530273,True,False,True,1,0,9,131586.0,Kyra Lillee Cooney-Cross,23.0,Australia Women's
3904629,9d67b40f-0d6c-441e-ba99-b5670f0dcd33,39.194235378031365,14.425480317325519,True,False,False,1,0,9,,,,
3904629,9d67b40f-0d6c-441e-ba99-b5670f0dcd33,40.35449883594674,43.767363659826685,True,False,False,1,0,9,,,,
3904629,9d67b40f-0d6c-441e-ba99-b5670f0dcd33,41.931329579836046,20.85451201789672,False,False,False,1,0,9,,,,
3904629,9d67b40f-0d6c-441e-ba99-b5670f0dcd33,48.89279670930752,43.97695981789419,False,False,False,1,0,9,,,,
3904629,4c8f4cf7-d2f0-4953-b27b-1080fefa2398,60.30756128285668,68.4093981464098,True,False,False,1,0,12,,,,
3904629,4c8f4cf7-d2f0-4953-b27b-1080fefa2398,61.36898763061976,57.474715389135255,False,False,False,1,0,12,,,,
3904629,4c8f4cf7-d2f0-4953-b27b-1080fefa2398,69.0,54.099998474121094,True,False,True,1,0,12,4643.0,Georgia Stanway,8.0,England Women's
3904629,4c8f4cf7-d2f0-4953-b27b-1080fefa2398,69.66955282156832,47.30581046477137,False,False,False,1,0,12,,,,
3904629,4c8f4cf7-d2f0-4953-b27b-1080fefa2398,70.83663448850031,31.32741831578373,True,False,False,1,0,12,,,,
3904629,4c8f4cf7-d2f0-4953-b27b-1080fefa2398,70.95234707370564,54.866386463792566,False,False,False,1,0,12,,,,
3904629,4c8f4cf7-d2f0-4953-b27b-1080fefa2398,71.23108316863029,52.39356617975302,True,False,False,1,0,12,,,,
3904629,4c8f4cf7-d2f0-4953-b27b-1080fefa2398,74.75052186163973,34.47220781777501,False,False,False,1,0,12,,,,
3904629,4c8f4cf7-d2f0-4953-b27b-1080fefa2398,76.74799972605841,47.67823180073802,False,False,False,1,0,12,,,,
3904629,4c8f4cf7-d2f0-4953-b27b-1080fefa2398,77.8305367965151,45.51338256494766,True,False,False,1,0,12,,,,
3904629,4c8f4cf7-d2f0-4953-b27b-1080fefa2398,82.91692393155334,71.3261922592483,True,False,False,1,0,12,,,,
3904629,4c8f4cf7-d2f0-4953-b27b-1080fefa2398,83.32120226326306,65.37346345663664,False,False,False,1,0,12,,,,
3904629,54991f6d-0379-4f65-b8e4-6d1f6afd2aa5,39.70000076293945,47.099998474121094,True,False,True,1,0,14,4642.0,Millie Bright,6.0,England Women's
3904629,54991f6d-0379-4f65-b8e4-6d1f6afd2aa5,45.713410302653415,51.30416985277347,False,False,False,1,0,14,,,,
3904629,54991f6d-0379-4f65-b8e4-6d1f6afd2aa5,46.23045700118992,36.3733177223364,True,False,False,1,0,14,,,,
3904629,54991f6d-0379-4f65-b8e4-6d1f6afd2aa5,48.539641948430955,69.60071345256826,True,False,False,1,0,14,,,,
3904629,54991f6d-0379-4f65-b8e4-6d1f6afd2aa5,57.24566707721181,45.19135823256019,False,False,False,1,0,14,,,,
3904629,54991f6d-0379-4f65-b8e4-6d1f6afd2aa5,58.409081246122554,59.99561019139196,True,False,False,1,0,14,,,,
3904629,54991f6d-0379-4f65-b8e4-6d1f6afd2aa5,59.76109369406811,52.78648439024083,False,False,False,1,0,14,,,,
3904629,54991f6d-0379-4f65-b8e4-6d1f6afd2aa5,60.95272539679118,52.047927873441914,True,False,False,1,0,14,,,,
3904629,b70a3833-de08-4d2c-928c-d28f2358c793,39.70000076293945,47.099998474121094,True,False,True,1,0,14,4642.0,Millie Bright,6.0,England Women's
3904629,b70a3833-de08-4d2c-928c-d28f2358c793,45.713410302653415,51.30416985277347,False,False,False,1,0,14,,,,
3904629,b70a3833-de08-4d2c-928c-d28f2358c793,46.23045700118992,36.3733177223364,True,False,False,1,0,14,,,,
